user_id,age_bucket,income_bucket,cibil_score,employment_type,payment_streak,utilization_ratio,spending_category,account_age_months,delinquency_count,transaction_frequency,risk_tier,initial_credit_limit
USER_00301,18-25,mid,669,student,5,0.5143,essentials,9,2,13,Subprime,44951.38
USER_00302,18-25,mid,831,gig,26,0.5557,mixed,55,4,13,Prime,289021.23
USER_00303,18-25,mid,680,salaried,29,0.5305,mixed,9,0,20,Near-Prime,101946.33
USER_00304,36-50,high,759,salaried,21,0.5807,lifestyle,59,1,36,Near-Prime,117050.36
USER_00305,26-35,low,563,gig,3,0.7697,essentials,18,4,21,Subprime,39361.42
USER_00306,36-50,mid,738,salaried,19,0.316,lifestyle,62,3,34,Near-Prime,109248.15
USER_00307,26-35,high,827,self_employed,20,0.3531,lifestyle,48,2,40,Prime,389964.35
USER_00308,36-50,high,715,salaried,25,0.7107,lifestyle,94,0,18,Near-Prime,131713.69
USER_00309,26-35,mid,841,salaried,23,0.1755,mixed,50,0,30,Prime,301642.59
USER_00310,51+,very_high,900,self_employed,36,0.2048,mixed,83,0,38,Prime,471949.26
USER_00311,26-35,high,720,gig,10,0.5366,lifestyle,30,1,25,Near-Prime,118044.59
USER_00312,26-35,mid,741,self_employed,19,0.2907,mixed,41,1,15,Near-Prime,109432.41
USER_00313,36-50,high,816,self_employed,23,0.2063,mixed,120,2,26,Prime,383677.39
USER_00314,18-25,mid,875,salaried,22,0.4664,lifestyle,30,0,22,Prime,346758.12
USER_00315,36-50,high,833,salaried,31,0.4922,lifestyle,89,0,36,Prime,432887.54
USER_00316,36-50,mid,842,salaried,28,0.2609,essentials,90,0,17,Prime,265267.68
USER_00317,36-50,mid,793,salaried,33,0.2956,mixed,44,2,25,Prime,335707.68
USER_00318,36-50,mid,740,salaried,14,0.31,lifestyle,16,2,13,Near-Prime,87141.12
USER_00319,26-35,mid,753,salaried,23,0.2095,mixed,59,1,22,Prime,321717.07
USER_00320,51+,low,363,student,6,0.1024,mixed,1,3,15,Deep-Subprime,16779.39
USER_00321,26-35,mid,457,student,3,0.2583,mixed,11,5,14,Deep-Subprime,29354.28
USER_00322,36-50,high,756,gig,13,0.3493,mixed,40,0,29,Near-Prime,113703.58
USER_00323,26-35,high,857,salaried,31,0.778,mixed,102,1,26,Prime,347004.86
USER_00324,26-35,high,704,self_employed,15,0.5187,mixed,13,0,13,Near-Prime,125707.36
USER_00325,26-35,high,625,self_employed,20,0.1662,mixed,64,0,24,Subprime,59449.68
USER_00326,26-35,mid,695,salaried,22,0.5789,essentials,36,0,20,Near-Prime,113468.81
USER_00327,51+,very_high,680,salaried,4,0.3568,mixed,25,0,9,Subprime,64975.66
USER_00328,51+,mid,693,salaried,30,0.1599,essentials,36,0,23,Near-Prime,96255.85
USER_00329,26-35,mid,708,self_employed,30,0.3062,lifestyle,71,0,32,Near-Prime,85352.76
USER_00330,36-50,low,792,salaried,34,0.4562,mixed,81,0,27,Prime,143153.44
USER_00331,26-35,mid,668,gig,13,0.3221,mixed,15,2,24,Subprime,48226.67
USER_00332,36-50,mid,830,salaried,22,0.4952,lifestyle,24,0,39,Prime,383289.66
USER_00333,36-50,low,687,student,4,0.3035,essentials,17,2,12,Near-Prime,68161.28
USER_00334,18-25,mid,628,self_employed,20,0.483,essentials,46,1,17,Subprime,33971.54
USER_00335,26-35,low,741,student,10,0.4808,essentials,23,0,21,Prime,224382.25
USER_00336,26-35,mid,701,salaried,22,0.1748,mixed,8,1,30,Near-Prime,105846.41
USER_00337,36-50,very_high,788,salaried,20,0.1437,lifestyle,62,0,20,Prime,477438.83
USER_00338,51+,mid,667,gig,19,0.2455,essentials,14,4,16,Subprime,38808.84
USER_00339,26-35,mid,824,self_employed,36,0.3601,essentials,23,0,29,Prime,303312.35
USER_00340,51+,low,446,gig,10,0.461,mixed,7,4,5,Deep-Subprime,17113.78
USER_00341,26-35,mid,890,salaried,22,0.1479,essentials,89,0,31,Prime,386323.36
USER_00342,26-35,high,518,salaried,7,0.791,essentials,24,3,1,Deep-Subprime,32425.61
USER_00343,36-50,low,595,gig,23,0.2399,essentials,66,0,14,Subprime,22349.72
USER_00344,26-35,high,705,self_employed,14,0.3229,mixed,63,1,21,Near-Prime,123111.61
USER_00345,26-35,low,583,self_employed,18,0.7207,lifestyle,49,0,20,Subprime,36383.79
USER_00346,51+,low,613,salaried,5,0.3881,essentials,5,1,17,Subprime,30106.76
USER_00347,51+,low,377,salaried,9,0.3136,mixed,9,5,5,Deep-Subprime,16277.45
USER_00348,36-50,low,866,student,10,0.3061,mixed,11,0,12,Prime,189680.4
USER_00349,51+,low,731,student,3,0.5694,essentials,20,4,19,Near-Prime,69160.47
USER_00350,51+,mid,766,salaried,23,0.4532,lifestyle,27,3,34,Prime,275731.63
USER_00351,36-50,mid,690,student,12,0.3415,essentials,10,2,19,Near-Prime,104778.09
USER_00352,18-25,mid,850,self_employed,23,0.528,mixed,26,0,26,Prime,280749.02
USER_00353,26-35,low,727,student,2,0.1776,essentials,21,0,26,Near-Prime,69918.38
USER_00354,36-50,high,726,salaried,13,0.4955,mixed,29,0,30,Near-Prime,123786.79
USER_00355,26-35,mid,721,salaried,25,0.756,mixed,74,0,29,Near-Prime,116128.35
USER_00356,51+,mid,724,salaried,19,0.7489,lifestyle,33,0,17,Near-Prime,93378.13
USER_00357,51+,mid,644,gig,19,0.0793,mixed,41,3,23,Subprime,43584.82
USER_00358,36-50,low,578,self_employed,13,0.5242,essentials,18,1,22,Subprime,32866.69
USER_00359,36-50,low,720,salaried,28,0.269,essentials,31,0,14,Near-Prime,60029.89
USER_00360,36-50,low,707,salaried,24,0.704,essentials,65,0,11,Near-Prime,84828.36
USER_00361,18-25,mid,428,gig,12,0.6537,mixed,7,2,7,Deep-Subprime,16632.05
USER_00362,36-50,very_high,900,self_employed,29,0.535,mixed,42,0,15,Prime,406781.15
USER_00363,36-50,low,745,student,7,0.2497,essentials,15,1,31,Prime,222572.86
USER_00364,18-25,high,900,salaried,18,0.5455,mixed,23,0,15,Prime,395498.94
USER_00365,18-25,mid,704,gig,25,0.2156,essentials,15,0,23,Near-Prime,86547.78
USER_00366,36-50,high,718,salaried,17,0.1629,mixed,85,0,30,Near-Prime,120477.28
USER_00367,26-35,high,645,gig,17,0.3726,lifestyle,64,2,18,Subprime,65506.99
USER_00368,36-50,mid,695,salaried,25,0.6561,essentials,78,0,27,Near-Prime,96153.24
USER_00369,36-50,high,879,salaried,34,0.1676,lifestyle,61,0,29,Prime,364816.81
USER_00370,36-50,mid,657,salaried,18,0.785,mixed,47,0,9,Subprime,54981.94
USER_00371,26-35,mid,614,salaried,2,0.1534,essentials,31,3,13,Subprime,47294.25
USER_00372,26-35,high,900,salaried,28,0.2788,essentials,57,0,8,Prime,389917.48
USER_00373,36-50,mid,814,self_employed,36,0.5592,essentials,58,0,36,Prime,325911.63
USER_00374,18-25,mid,899,salaried,26,0.7861,mixed,101,0,18,Prime,402608.08
USER_00375,26-35,mid,843,salaried,22,0.178,essentials,77,0,21,Prime,258815.18
USER_00376,36-50,mid,831,gig,23,0.0892,mixed,45,0,10,Prime,264672.59
USER_00377,18-25,low,358,student,5,0.6316,essentials,2,0,1,Deep-Subprime,19345.16
USER_00378,26-35,mid,722,salaried,28,0.2356,mixed,38,0,20,Near-Prime,123328.31
USER_00379,26-35,mid,811,salaried,30,0.2233,mixed,97,0,10,Prime,316877.94
USER_00380,36-50,high,617,self_employed,13,0.7917,essentials,45,0,19,Subprime,55204.37
USER_00381,26-35,high,698,salaried,11,0.3321,lifestyle,65,2,14,Near-Prime,119758.5
USER_00382,36-50,low,546,gig,9,0.654,essentials,18,0,16,Deep-Subprime,15115.11
USER_00383,26-35,mid,594,gig,8,0.6585,lifestyle,60,0,25,Subprime,38712.75
USER_00384,36-50,mid,732,gig,15,0.2475,mixed,71,0,29,Near-Prime,77645.05
USER_00385,51+,mid,827,gig,23,0.3237,essentials,53,1,16,Prime,371350.24
USER_00386,18-25,low,534,student,3,0.4352,mixed,22,5,8,Deep-Subprime,17072.46
USER_00387,51+,low,655,salaried,18,0.7131,essentials,66,1,6,Subprime,41710.73
USER_00388,51+,low,561,gig,5,0.4853,mixed,41,2,6,Deep-Subprime,21411.88
USER_00389,36-50,very_high,898,salaried,26,0.1422,mixed,115,0,26,Prime,500000.0
USER_00390,51+,high,693,gig,21,0.5271,lifestyle,10,2,27,Subprime,62095.21
USER_00391,18-25,low,724,salaried,28,0.2863,lifestyle,68,0,30,Near-Prime,50000.0
USER_00392,36-50,high,777,salaried,31,0.4846,lifestyle,64,0,25,Prime,391244.65
USER_00393,36-50,low,676,student,9,0.8138,mixed,7,0,19,Near-Prime,102358.46
USER_00394,26-35,very_high,746,salaried,29,0.3188,lifestyle,35,0,20,Near-Prime,143544.2
USER_00395,36-50,high,849,salaried,30,0.3008,essentials,69,0,32,Prime,346603.64
USER_00396,18-25,high,733,salaried,17,0.4483,lifestyle,44,0,17,Near-Prime,110278.5
USER_00397,26-35,mid,595,student,11,0.6512,essentials,18,0,6,Subprime,30090.41
USER_00398,36-50,mid,861,salaried,21,0.1278,lifestyle,67,0,40,Prime,299235.46
USER_00399,18-25,mid,742,salaried,15,0.4585,lifestyle,48,0,37,Near-Prime,80860.08
USER_00400,18-25,mid,735,salaried,16,0.3048,essentials,47,1,10,Near-Prime,115745.06
USER_00401,36-50,mid,764,self_employed,36,0.3813,mixed,42,0,17,Prime,274209.86
USER_00402,18-25,low,365,gig,10,0.4255,mixed,48,3,10,Deep-Subprime,16631.3
USER_00403,26-35,low,598,gig,16,0.5047,essentials,20,2,23,Subprime,29766.04
USER_00404,26-35,high,858,salaried,18,0.2597,lifestyle,27,0,34,Prime,370733.9
USER_00405,18-25,low,336,student,0,0.7133,essentials,14,1,4,Deep-Subprime,12211.49
USER_00406,18-25,low,563,salaried,20,0.7802,mixed,25,1,18,Subprime,24587.79
USER_00407,36-50,very_high,900,salaried,26,0.3843,mixed,65,0,22,Prime,500000.0
USER_00408,36-50,high,662,self_employed,7,0.7639,essentials,10,3,8,Subprime,52198.19
USER_00409,26-35,high,779,self_employed,23,0.79,lifestyle,98,0,31,Prime,315200.51
USER_00410,36-50,low,409,gig,4,0.7739,lifestyle,47,5,9,Deep-Subprime,15426.79
USER_00411,26-35,mid,680,salaried,21,0.6202,lifestyle,26,0,36,Near-Prime,76886.67
USER_00412,26-35,mid,729,salaried,15,0.4078,essentials,78,0,16,Near-Prime,92714.48
USER_00413,26-35,mid,796,self_employed,35,0.3324,mixed,86,0,26,Prime,286369.42
USER_00414,18-25,low,591,student,3,0.6034,mixed,3,2,4,Subprime,41057.16
USER_00415,36-50,mid,783,salaried,24,0.3379,mixed,49,1,18,Prime,276300.53
USER_00416,26-35,mid,839,salaried,31,0.5262,lifestyle,51,1,19,Prime,320418.33
USER_00417,36-50,mid,858,salaried,34,0.1601,essentials,78,0,25,Prime,280359.75
USER_00418,51+,low,612,gig,5,0.3141,essentials,10,1,12,Subprime,27760.26
USER_00419,36-50,very_high,850,salaried,22,0.1303,lifestyle,58,0,40,Prime,471662.54
USER_00420,51+,low,375,salaried,12,0.98,mixed,10,4,11,Deep-Subprime,15860.56
USER_00421,18-25,low,671,gig,11,0.3267,mixed,25,0,21,Near-Prime,78525.64
USER_00422,36-50,mid,799,salaried,20,0.0994,essentials,40,0,20,Prime,302768.87
USER_00423,36-50,very_high,900,salaried,25,0.3645,lifestyle,48,0,25,Prime,427769.74
USER_00424,51+,high,827,salaried,36,0.6145,mixed,88,0,31,Prime,365758.22
USER_00425,36-50,mid,691,salaried,24,0.6067,mixed,73,0,24,Near-Prime,101020.85
USER_00426,26-35,very_high,615,salaried,19,0.23,lifestyle,54,2,10,Subprime,75000.0
USER_00427,36-50,high,900,salaried,36,0.0604,mixed,99,0,31,Prime,413385.46
USER_00428,36-50,mid,642,gig,19,0.4256,mixed,20,4,14,Subprime,56378.82
USER_00429,36-50,mid,835,salaried,24,0.3206,lifestyle,63,2,22,Prime,235900.89
USER_00430,26-35,low,566,salaried,10,0.4303,essentials,51,0,15,Subprime,29632.11
USER_00431,18-25,low,472,gig,8,0.2447,lifestyle,19,1,12,Deep-Subprime,18641.03
USER_00432,26-35,low,630,salaried,18,0.2917,essentials,39,0,21,Subprime,33725.45
USER_00433,51+,low,723,salaried,16,0.8738,essentials,87,0,24,Near-Prime,66230.9
USER_00434,36-50,low,604,self_employed,20,0.3959,essentials,55,0,13,Subprime,23084.19
USER_00435,18-25,mid,867,self_employed,27,0.444,mixed,81,0,36,Prime,317873.18
USER_00436,36-50,high,896,salaried,32,0.2813,essentials,97,0,16,Prime,315040.75
USER_00437,26-35,very_high,896,salaried,19,0.3298,mixed,68,0,10,Prime,500000.0
USER_00438,36-50,low,663,salaried,26,0.7094,mixed,19,0,30,Near-Prime,66402.22
USER_00439,36-50,mid,596,gig,22,0.4041,mixed,55,0,17,Subprime,53269.23
USER_00440,51+,low,703,salaried,30,0.3397,essentials,44,1,8,Near-Prime,61978.5
USER_00441,51+,high,688,salaried,17,0.5846,mixed,69,1,9,Subprime,55649.81
USER_00442,36-50,high,845,self_employed,33,0.3875,lifestyle,86,0,37,Prime,403689.38
USER_00443,26-35,mid,587,gig,8,0.2136,essentials,27,0,7,Subprime,43085.13
USER_00444,26-35,low,815,student,11,0.2906,essentials,22,0,29,Prime,243967.96
USER_00445,18-25,low,801,student,0,0.2505,mixed,8,0,22,Prime,145473.83
USER_00446,51+,low,640,student,9,0.277,essentials,6,3,21,Subprime,28873.84
USER_00447,18-25,low,508,salaried,12,0.5772,mixed,32,2,6,Deep-Subprime,16429.03
USER_00448,36-50,mid,709,self_employed,21,0.6871,mixed,41,0,25,Near-Prime,83376.56
USER_00449,26-35,high,770,gig,18,0.5605,mixed,113,0,26,Prime,395219.31
USER_00450,18-25,mid,726,gig,15,0.6623,essentials,24,0,26,Near-Prime,101476.7
USER_00451,36-50,high,900,salaried,28,0.1106,mixed,34,0,12,Prime,410313.03
USER_00452,26-35,mid,662,student,3,0.329,mixed,6,1,4,Subprime,43528.47
USER_00453,36-50,mid,628,gig,20,0.4396,essentials,9,2,4,Subprime,49042.06
USER_00454,26-35,low,775,salaried,27,0.5267,mixed,67,0,10,Prime,174121.55
USER_00455,26-35,very_high,876,salaried,30,0.275,mixed,56,0,16,Prime,476281.11
USER_00456,18-25,mid,792,self_employed,29,0.1795,lifestyle,62,0,19,Prime,209161.1
USER_00457,51+,low,421,self_employed,4,0.6417,lifestyle,1,4,10,Deep-Subprime,12636.69
USER_00458,18-25,mid,696,salaried,18,0.3389,lifestyle,76,2,19,Near-Prime,91344.71
USER_00459,26-35,mid,614,salaried,12,0.7753,essentials,8,2,16,Subprime,52992.72
USER_00460,26-35,mid,729,self_employed,9,0.2265,mixed,86,0,25,Near-Prime,92638.98
USER_00461,36-50,low,680,salaried,28,0.394,essentials,91,2,19,Near-Prime,69798.67
USER_00462,26-35,mid,801,salaried,32,0.14,mixed,28,0,23,Prime,240037.39
USER_00463,18-25,low,405,gig,9,0.4521,mixed,1,5,5,Deep-Subprime,11493.43
USER_00464,51+,very_high,871,self_employed,34,0.3469,lifestyle,74,0,39,Prime,448378.97
USER_00465,18-25,low,683,student,3,0.6528,mixed,18,0,24,Near-Prime,94690.18
USER_00466,26-35,low,730,student,9,0.69,essentials,10,0,10,Near-Prime,68823.46
USER_00467,18-25,mid,695,salaried,18,0.7909,essentials,34,0,10,Near-Prime,88554.58
USER_00468,51+,low,478,student,0,0.9309,mixed,15,2,6,Deep-Subprime,16716.14
USER_00469,51+,mid,760,salaried,23,0.5726,mixed,55,1,30,Prime,308735.81
USER_00470,36-50,low,720,gig,27,0.3829,essentials,82,0,9,Near-Prime,73778.13
USER_00471,26-35,mid,735,salaried,18,0.2431,mixed,10,2,26,Near-Prime,103376.57
USER_00472,51+,mid,695,salaried,30,0.3112,essentials,62,0,12,Near-Prime,111623.04
USER_00473,26-35,mid,784,salaried,19,0.3759,essentials,103,0,21,Prime,270154.01
USER_00474,18-25,high,875,salaried,33,0.2818,lifestyle,44,0,18,Prime,394410.84
USER_00475,36-50,very_high,886,salaried,31,0.1426,lifestyle,71,0,33,Prime,485147.77
USER_00476,26-35,very_high,900,salaried,21,0.3855,lifestyle,98,0,27,Prime,444806.67
USER_00477,26-35,mid,700,self_employed,20,0.2473,mixed,90,0,20,Near-Prime,96808.6
USER_00478,36-50,mid,734,self_employed,20,0.5092,mixed,64,0,29,Near-Prime,106771.06
USER_00479,51+,high,724,salaried,29,0.1476,essentials,38,0,28,Near-Prime,129353.68
USER_00480,26-35,high,701,gig,11,0.3998,lifestyle,9,2,32,Near-Prime,104090.14
USER_00481,26-35,low,698,salaried,12,0.5475,essentials,65,3,30,Near-Prime,87260.75
USER_00482,26-35,mid,756,salaried,36,0.6107,essentials,102,0,36,Prime,247993.96
USER_00483,18-25,low,718,student,8,0.3283,essentials,18,0,12,Near-Prime,66574.06
USER_00484,26-35,very_high,871,salaried,22,0.1757,lifestyle,41,1,40,Prime,448282.23
USER_00485,36-50,low,789,student,10,0.486,essentials,9,1,14,Prime,131211.63
USER_00486,36-50,mid,687,salaried,22,0.3879,mixed,64,1,30,Near-Prime,111008.49
USER_00487,18-25,mid,732,gig,16,0.2726,mixed,16,0,13,Near-Prime,91048.73
USER_00488,51+,low,797,salaried,36,0.6168,mixed,41,0,20,Prime,187623.23
USER_00489,26-35,high,712,salaried,19,0.34,lifestyle,9,0,17,Near-Prime,117162.67
USER_00490,36-50,high,738,self_employed,20,0.7407,essentials,16,0,19,Near-Prime,91902.85
USER_00491,36-50,high,614,self_employed,5,0.7099,mixed,46,0,22,Subprime,59521.77
USER_00492,36-50,mid,721,salaried,15,0.4398,mixed,42,3,20,Near-Prime,89983.17
USER_00493,26-35,mid,717,self_employed,24,0.5276,mixed,20,0,28,Near-Prime,120916.77
USER_00494,18-25,mid,799,self_employed,26,0.4514,mixed,103,0,27,Prime,260970.4
USER_00495,51+,high,631,salaried,14,0.2212,lifestyle,24,3,24,Subprime,55105.91
USER_00496,18-25,high,708,self_employed,25,0.4182,essentials,87,0,22,Near-Prime,119503.16
USER_00497,36-50,low,718,student,14,0.2915,essentials,20,2,13,Near-Prime,89905.11
USER_00498,51+,mid,715,gig,32,0.4613,mixed,52,0,17,Near-Prime,109418.7
USER_00499,36-50,mid,788,student,5,0.5338,essentials,15,0,11,Prime,262677.41
USER_00500,36-50,mid,691,salaried,22,0.5651,essentials,28,0,26,Near-Prime,94946.78
USER_00501,18-25,low,610,salaried,3,0.2807,essentials,5,0,20,Subprime,32770.73
USER_00502,26-35,very_high,654,salaried,11,0.2251,lifestyle,70,0,17,Subprime,75000.0
USER_00503,36-50,mid,433,student,3,0.5514,essentials,11,5,8,Deep-Subprime,22467.16
USER_00504,26-35,low,709,gig,22,0.284,essentials,64,0,31,Near-Prime,54302.19
USER_00505,18-25,high,719,self_employed,9,0.5528,mixed,22,0,27,Near-Prime,119852.24
USER_00506,36-50,low,603,salaried,12,0.3455,essentials,29,0,19,Subprime,44258.67
USER_00507,36-50,very_high,863,salaried,24,0.1357,mixed,20,0,18,Prime,456479.93
USER_00508,51+,mid,662,self_employed,4,0.2864,mixed,49,2,9,Subprime,63792.71
USER_00509,18-25,low,684,salaried,9,0.4268,mixed,41,0,11,Near-Prime,88304.84
USER_00510,26-35,high,779,salaried,30,0.1285,mixed,99,0,19,Prime,421345.07
USER_00511,36-50,high,770,salaried,27,0.4256,lifestyle,39,0,19,Prime,430802.0
USER_00512,36-50,mid,651,gig,12,0.95,mixed,69,3,4,Subprime,45507.67
USER_00513,26-35,mid,883,salaried,30,0.3171,lifestyle,82,0,33,Prime,322050.23
USER_00514,36-50,very_high,898,salaried,28,0.1159,essentials,36,0,36,Prime,366926.94
USER_00515,26-35,mid,822,salaried,30,0.5961,lifestyle,117,0,19,Prime,277605.67
USER_00516,36-50,mid,830,salaried,22,0.309,mixed,119,1,15,Prime,332205.61
USER_00517,18-25,high,779,salaried,27,0.3987,mixed,107,0,35,Prime,360295.54
USER_00518,51+,low,653,self_employed,16,0.7728,essentials,10,2,11,Subprime,25892.56
USER_00519,36-50,very_high,886,salaried,35,0.4727,essentials,96,0,38,Prime,476601.87
USER_00520,51+,low,598,student,3,0.4184,mixed,1,0,17,Subprime,38109.2
USER_00521,26-35,mid,631,salaried,6,0.4235,mixed,20,2,15,Subprime,52875.34
USER_00522,26-35,mid,834,salaried,32,0.14,mixed,63,0,26,Prime,245110.68
USER_00523,51+,mid,849,gig,28,0.2489,mixed,80,3,19,Prime,247225.51
USER_00524,51+,mid,720,salaried,26,0.363,essentials,9,1,19,Near-Prime,122748.5
USER_00525,36-50,mid,811,salaried,35,0.3116,essentials,49,0,22,Prime,249746.34
USER_00526,26-35,high,790,self_employed,19,0.3573,mixed,70,1,10,Prime,346098.41
USER_00527,51+,low,354,salaried,14,0.7145,mixed,23,3,4,Deep-Subprime,20530.04
USER_00528,36-50,mid,430,salaried,2,0.4793,mixed,15,3,6,Deep-Subprime,24638.49
USER_00529,36-50,low,588,gig,19,0.8606,mixed,13,4,6,Subprime,40678.84
USER_00530,26-35,high,900,salaried,28,0.2378,lifestyle,106,0,21,Prime,462787.21
USER_00531,26-35,high,759,self_employed,18,0.4481,essentials,55,2,24,Near-Prime,144369.99
USER_00532,51+,low,635,student,4,0.7963,mixed,7,4,16,Subprime,24720.71
USER_00533,36-50,very_high,863,salaried,36,0.3499,mixed,105,0,35,Prime,477492.37
USER_00534,36-50,low,730,salaried,25,0.6102,essentials,47,0,30,Near-Prime,77797.76
USER_00535,26-35,high,874,salaried,36,0.355,essentials,96,0,18,Prime,356001.99
USER_00536,51+,mid,786,self_employed,22,0.3089,mixed,24,0,21,Prime,240433.65
USER_00537,36-50,mid,708,self_employed,29,0.3749,mixed,15,0,11,Near-Prime,117692.16
USER_00538,36-50,high,877,salaried,26,0.2808,mixed,83,0,25,Prime,360962.94
USER_00539,36-50,mid,753,salaried,25,0.3643,essentials,19,0,38,Prime,361792.11
USER_00540,36-50,mid,638,salaried,8,0.373,essentials,57,1,16,Subprime,45319.99
USER_00541,18-25,mid,522,gig,11,0.449,mixed,42,1,12,Deep-Subprime,28577.75
USER_00542,36-50,mid,713,gig,25,0.5172,mixed,47,0,15,Near-Prime,116000.99
USER_00543,18-25,mid,631,salaried,2,0.5186,mixed,52,0,21,Subprime,41423.57
USER_00544,26-35,high,406,gig,11,0.4556,mixed,10,5,2,Deep-Subprime,31514.17
USER_00545,18-25,high,884,self_employed,23,0.2647,mixed,21,3,36,Prime,304106.93
USER_00546,26-35,low,722,gig,18,0.4924,mixed,86,2,15,Near-Prime,79420.49
USER_00547,18-25,low,810,student,2,0.1593,essentials,14,1,12,Prime,135886.26
USER_00548,18-25,mid,774,salaried,19,0.8505,essentials,37,1,11,Prime,370414.21
USER_00549,18-25,high,660,salaried,3,0.1815,lifestyle,3,5,25,Subprime,54874.41
USER_00550,36-50,low,702,salaried,27,0.3184,essentials,56,0,23,Near-Prime,74736.29
USER_00551,26-35,mid,704,salaried,19,0.3665,mixed,74,0,22,Near-Prime,91105.61
USER_00552,26-35,low,815,student,7,0.2412,essentials,6,0,7,Prime,194717.54
USER_00553,18-25,mid,795,salaried,22,0.1295,mixed,59,1,34,Prime,293239.07
USER_00554,51+,low,471,salaried,4,0.8094,essentials,40,2,14,Deep-Subprime,19193.45
USER_00555,36-50,high,822,gig,22,0.1561,mixed,108,0,25,Prime,369150.38
USER_00556,26-35,mid,796,salaried,19,0.4324,lifestyle,85,1,37,Prime,377948.32
USER_00557,51+,high,886,salaried,26,0.4248,lifestyle,68,0,19,Prime,449407.85
USER_00558,36-50,mid,685,salaried,27,0.2379,essentials,74,0,19,Near-Prime,112338.12
USER_00559,26-35,low,691,salaried,29,0.6922,lifestyle,64,0,26,Near-Prime,75526.13
USER_00560,26-35,low,699,student,11,0.5149,essentials,11,0,7,Near-Prime,79511.6
USER_00561,26-35,mid,751,student,9,0.4814,essentials,24,2,18,Prime,219754.26
USER_00562,51+,mid,752,salaried,35,0.3498,lifestyle,62,0,22,Prime,301129.56
USER_00563,36-50,low,646,student,2,0.4988,mixed,12,0,13,Subprime,33803.7
USER_00564,26-35,mid,695,salaried,11,0.3407,mixed,25,0,9,Near-Prime,88215.26
USER_00565,36-50,high,695,salaried,12,0.3054,lifestyle,61,0,28,Near-Prime,124971.32
USER_00566,36-50,mid,747,self_employed,28,0.3349,mixed,51,0,10,Near-Prime,112186.64
USER_00567,26-35,mid,640,salaried,17,0.3311,mixed,4,0,8,Subprime,44323.41
USER_00568,36-50,mid,877,salaried,21,0.733,mixed,24,0,39,Prime,335575.12
USER_00569,36-50,mid,781,salaried,33,0.393,essentials,22,0,9,Prime,300460.0
